80134270,func_80134270_430E20
8013440C,func_8013440C_430E20
80134468,func_80134468_430E20
801344EC,func_801344EC_430E20
80134548,func_80134548_430E20
801345A4,func_801345A4_430E20
80134600,func_80134600_430E20
8013465C,func_8013465C_430E20
801346B4,func_801346B4_430E20
80134784,func_80134784_430E20
8013478C,func_8013478C_430E20
