80138370,func_80138370_1D8A80
801385C8,func_801385C8_1D8A80
80138648,func_80138648_1D8A80
801386D4,func_801386D4_1D8A80
80138788,func_80138788_1D8A80
80138790,func_80138790_1D8A80
8013880C,func_8013880C_1D8A80
80138B00,func_80138B00_1D8A80
